"V1","V2","V3","V4","V5","V6"
0.626465355480454,0.373534644519546,0.0479913128223279,0.0469817856029196,0.00518725111412827,0.00871181468436641
0.553327677947466,0.446672322052534,0.0410912094262296,0.0435949335662027,0.007819842388864,0.00437582522329756
0.570192331313372,0.429807668686628,0.0386150757243669,0.0402793020167169,0.00751972903628311,0.00463582310694849
0.885843176858032,0.114156823141968,0.0601759254593668,0.0653299178665839,0.0142251245173515,0.0161388245831284
0.67987092024349,0.32012907975651,0.0455568816387498,0.0559865592084392,0.0103246500463286,0.0121911512942494
0.983925852760513,0.0160741472394872,0.0591006373486103,0.12154275167005,0.023036498121113,0.0155935447557436
0.363750698326139,0.636249301673861,0.000997707812878262,0.000699401916003725,0.000256454980002043,0.000145816460252732
0.539147232965488,0.460852767034512,0.0682040417535058,0.0702868275760519,0.00961595082009968,0.0132206410249886
0.60964533046768,0.39035466953232,0.0501649624330673,0.0580925967574698,0.0068349688251064,0.00853472638071362
0.619310619334257,0.380689380665742,0.0223252719910067,0.026057896534843,0.00307799735031109,0.00379417401853293
0.538792509507485,0.461207490492515,0.0466814008462418,0.0537477351371586,0.00545529979075585,0.00707373857050664
0.540128694640939,0.459871305359061,0.0413698348753395,0.0480062241963051,0.00512620993062878,0.00688124442392066
0.59153620251011,0.40846379748989,0.0275249408504715,0.0312350919272433,0.00401368742293173,0.00483015254760225
0.359855260354859,0.640144739645141,0.0308659072199264,0.0269222119180346,0.00475237604556143,0.00399472349105046
0.36331526220543,0.63668473779457,0.030622416504542,0.02536881195393,0.00538780293977745,0.00410457122543186
0.645036190646682,0.354963809353318,0.0435582054572749,0.0525664028246349,0.00694465423498494,0.00907221258945826
0.467270383414187,0.532729616585813,0.0806616607941513,0.0680148523593687,0.0124789972701569,0.00935771586636132
0.564922709114404,0.435077290885596,0.0129916115792633,0.0153228437226244,0.00178196456947012,0.00235781660419913
0.353815495150798,0.646184504849202,0.00905498820998535,0.0077919982141332,0.00119543266832465,0.000881903949769399
0.629265502900764,0.370734497099236,0.0947435920986792,0.110241509398502,0.0103368442339938,0.0145377324896752
0.495847264484356,0.504152735515644,0.0399293396627557,0.0712820806910663,0.0119912912136539,0.0219904065347305
0.85470530431906,0.14529469568094,0.0578537288839703,0.0752695461223814,0.0110813139958418,0.017171173157062
0.903038861646316,0.0969611383536836,0.0143155507968445,0.0204754458456023,0.00282355848306357,0.00574847183046332
0.676168189699101,0.323831810300899,0.0334198731560417,0.0425159543041922,0.00516237539971502,0.00821843777479501
0.567871656170636,0.432128343829364,0.0368548747760266,0.0441883342177979,0.0048444397852801,0.0071234661604297
0.320959968638672,0.679040031361328,0.0315679297907965,0.0291931874154702,0.00687891336943326,0.00367326049130768
0.29035847332406,0.70964152667594,0.0497694227817448,0.0445640531336518,0.0112799394403651,0.00568975828948189
0.802652614683734,0.197347385316266,0.0320626758123377,0.039361637463881,0.00359003291530259,0.00632818830554473
0.806619495680929,0.193380504319071,0.0266183774170616,0.0328194976833344,0.00311355506540778,0.00543517043452974
0.383435348081574,0.616564651918426,0.0366910128958674,0.0447122658115574,0.00465173615949364,0.00684409470166118
0.631059844601951,0.368940155398049,0.0425086638149266,0.0488398726429163,0.00533403885504252,0.00689258976896961
0.687330053323789,0.312669946676211,0.022887736986139,0.026951375053418,0.00303311328387372,0.00412971821682229
0.644105824556079,0.355894175443921,0.0435542951097431,0.05009455584985,0.00529870616933363,0.00698639555852928
0.136798624765329,0.863201375234671,0.0150018424567506,0.0124267070095242,0.00270760482731265,0.00199724020237835
0.912877486599741,0.0871225134002594,0.0502658029552818,0.0617460628699155,0.0078004672445336,0.0110002049652464
