state,year_not,ncase,pop,meanmaternalage,meanpopage,ir,statecode,infantcases,infantpop,infantir,irr,infantcases_0month,infantbirths_1month,infantcases_1month,infantbirths_2month,infantcases_2month,infantbirths_3month,infantcases_3month,infantbirths_4month,infantcases_4month,infantbirths_5month,infantcases_5month,infantbirths_6month,infantcases_6month,infantbirths_7month,infantcases_7month,infantbirths_8month,infantcases_8month,infantbirths_9month,infantcases_9month,infantbirths_10month,infantcases_10month,infantbirths_11month,infantcases_11month,infantbirths_12month,infantcases_2weeks,infantcases_2to4weeks,nsevere,severe_ir,meanage,region,infantseverecases,infantseverecases_0month,infantseverecases_1month,infantseverecases_2month,infantseverecases_3month,infantseverecases_4month,infantseverecases_5month,infantseverecases_6month,infantseverecases_7month,infantseverecases_8month,infantseverecases_9month,infantseverecases_10month,infantseverecases_11month,infantseverecases_2weeks,infantseverecases_2to4weeks,infantcases_5to9,pop_5to9,ncase_noage,nsevcase_noage,meaninfantcaseage,meaninfantsevcaseage,propinfcasegt1,propinfsevcasegt4,mean5to9caseage,mean1to5caseage,mean1to5sevcaseage,mean6pluscaseage,cases1to5,agediff,logir,loginfantir,loginfantsevir,proppos,ncaseunder18,nseverecaseunder18,mode6pluscaseage
17,2020,1900,1597861,26.04483965,31.93278389,118.9089664,TO,25,23729,105.3563151,0.886024984,6,1842,0,1778,0,2029,1,2215,1,2149,0,2089,6,2041,3,2001,1,1906,1,1926,3,1829,3,1924,6,0,52,3.25435066,30.38157895,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,125619,0,0,174.08,NA,0.76,NA,2146.804734,876,456.25,31.76214128,63,-1.55120494,4.778358212,4.657348082,#NAME?,0.903242678,494,15,18
17,2021,9912,1614575,26.24526348,32.22163541,613.9076847,TO,159,23259,683.6063459,1.113532805,8,1805,13,1717,15,2037,10,2067,11,2164,17,1934,18,1923,11,1886,18,1997,6,1931,24,1912,8,1886,5,3,14,0.86710125,26.26876513,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,124661,0,0,172.9245283,NA,0.867924528,NA,2042.959002,964.0069686,NA,28.67329924,757,-5.95287028,6.419844566,6.527382234,#NAME?,0.952989732,3865,2,19
17,2022,20721,1620336,26.553204,32.13181402,1278.80884,TO,256,22206,1152.841574,0.901496407,20,1825,10,1739,8,1962,11,1899,11,2063,13,1842,24,1808,34,1909,29,1763,33,1686,38,1920,25,1790,12,8,10,0.617155948,26.97799334,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2265,123886,0,0,204.2226563,NA,0.8828125,NA,2021.626678,1004.045307,NA,29.39944772,1634,-5.15382068,7.15368433,7.049985108,#NAME?,0.970814872,7678,4,20
17,2023,3228,1636604,26.70981535,32.4367379,197.2376946,TO,35,23189.10474,150.9329506,0.7652338,3,1803.570323,3,1702.918149,1,2053.918149,3,2096.222497,2,2140.961627,0,1989.048584,1,1956.352931,3,1972.352931,6,1970.657279,6,1911.439888,4,1812.005105,3,1779.657279,3,0,3,0.183306408,30.19950434,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,124744,0,0,192.7714286,NA,0.828571429,NA,1962.401848,927.7083333,NA,32.42034806,205,-2.23723356,5.284409573,5.016835702,#NAME?,0.928197227,972,NA,21
17,2024,4310,1652493,26.88617404,32.74246245,260.8180489,TO,80,23048.8419,347.0890223,1.330770719,10,1791.881752,8,1691.229578,4,2042.229578,2,2084.533926,3,2129.273057,3,1977.360013,7,1944.664361,7,1960.664361,9,1958.968709,13,1899.751318,11,1800.316535,3,1767.968709,5,5,10,0.605146285,30.3675174,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,125269,0,0,178.7125,NA,0.775,NA,1980.437262,945.9424084,NA,32.77766574,263,-2.37494505,5.563823034,5.849581295,#NAME?,0.911831369,1419,2,24
21,2000,3591,5835943,22.86200652,24.57018326,61.53247213,MA,14,100811,13.8873734,0.225691784,1,8229,1,7828,0,8459,1,7651,3,8596,1,8698,0,9083,2,9041,1,8822,1,8645,1,8203,2,7556,0,1,2,0.034270383,31.61514898,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,724428,0,0,181.6428571,NA,0.857142857,NA,2098.333333,983.4722222,NA,32.51608271,95,7.04496572,4.119565038,2.630980039,#NAME?,0.993086283,912,NA,21
21,2001,6169,5929101,22.81085755,24.86703094,104.0461277,MA,38,108527,35.01432823,0.336526971,0,8984,2,7969,2,9000,2,8896,2,9563,2,9082,4,9283,5,9736,9,9918,4,9371,5,8742,1,7983,0,0,5,0.084329817,31.62360188,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,727933,0,0,203.6842105,NA,0.947368421,NA,2077.235772,939.2356688,NA,32.86339814,216,6.75657094,4.644834336,3.555757356,#NAME?,0.98484365,1767,1,19
21,2002,7722,6015236,22.90911494,25.18651371,128.3740156,MA,63,117917,53.42741081,0.416185554,7,9554,4,8292,2,9291,6,9794,8,10711,3,10009,5,10179,8,10311,5,10664,6,9879,3,9915,6,9318,2,5,46,0.764724776,31.61745662,Northeast,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,400,734632,0,0,168.3174603,255,0.825396825,1,2140.424448,1027.407407,912.5,32.80641682,241,6.43094291,4.854948,3.978323925,0.528336379,0.922382028,2131,18,19
21,2003,5466,6108930,22.9472261,25.47042723,89.47557101,MA,48,127920,37.52345216,0.419370916,8,11083,2,9482,7,10826,5,10550,4,11182,5,10991,5,11318,3,11224,3,10881,2,10589,3,10081,1,9713,2,6,69,1.129494036,30.6276985,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,742286,0,0,131.7708333,NA,0.791666667,NA,2077.865979,979.969697,365,32.02708413,212,5.15727127,4.493965638,3.624966128,#NAME?,0.925071561,1670,22,17
21,2004,1353,6204021,22.97114636,25.74765914,21.80843682,MA,14,126518,11.06561912,0.507400838,4,10296,1,9705,0,10340,0,10842,3,11316,2,10669,0,11156,2,11524,1,11335,1,10449,0,9584,0,9302,3,1,17,0.274015836,32.5210643,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,747292,0,0,119.0714286,NA,0.642857143,NA,1974.318182,1053.285714,1460,33.95429899,48,6.77340516,3.082296905,2.403842925,#NAME?,0.830591103,335,6,16
21,2005,4007,6297417,22.994784,26.02975395,63.6292626,MA,28,130266,21.49448052,0.337808103,5,10467,3,9135,4,10975,6,11200,0,11827,2,11219,0,11376,1,11776,1,11535,3,11368,0,9982,3,9406,4,1,113,1.794386492,31.34464687,Northeast,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,233,747492,0,0,124.2857143,75,0.714285714,0,2134.099099,1029.3,949,32.54056162,133,5.31489292,4.153073468,3.067796182,0.428738853,0.609334748,1132,39,17
21,2006,3618,6389837,23.16371238,26.30972355,56.62116264,MA,69,127724,54.02273653,0.95410857,7,10107,4,9158,9,10760,5,10817,3,11543,6,10851,9,10715,5,10786,5,11018,8,10916,2,10423,6,10630,5,2,293,4.585406482,28.07545605,Northeast,12,2,0,1,0,0,1,3,0,2,0,0,3,1,1,342,737195,0,0,159.9855072,186.5,0.84057971,0.75,1901.842105,1043.77193,1121.838235,31.08910891,317,1.7657325,4.036382814,3.989405005,2.24020515,0.720206226,1279,206,23
21,2007,13128,6477344,23.31105124,26.60517474,202.6756646,MA,289,127307,227.0102979,1.120066873,29,11157,11,9411,19,10737,20,10572,28,11198,29,10292,27,10936,27,11201,20,11009,31,10526,20,10163,28,10105,16,13,681,10.51356852,26.66735222,Northeast,52,4,0,4,1,5,7,6,9,5,6,3,2,2,2,1683,718802,88,5,174.1280277,180.4423077,0.861591696,0.730769231,1964.538075,1015.862832,1076.975309,29.94999567,1300,0.06217748,5.31160699,5.424995382,3.709812412,0.822596189,5322,569,6
21,2008,5604,6561632,23.38797525,26.93093593,85.40558203,MA,96,128302,74.82346339,0.876095703,13,10447,3,9269,5,10381,7,10694,7,10950,3,10687,9,10974,14,11272,12,11412,5,11297,8,10175,10,10744,5,8,300,4.572033299,26.20164168,Northeast,14,0,1,0,2,2,0,2,1,2,2,0,2,0,0,695,708288,30,0,176.9270833,192.8571429,0.833333333,0.642857143,2041.453488,991.0237389,1003.75,28.85061581,474,-0.72929425,4.447411462,4.315131517,2.389840656,0.808632345,2214,189,8
21,2009,2160,6638984,23.56533344,27.2942277,32.53509874,MA,27,123635,21.83847616,0.671228212,4,10626,1,9119,0,10507,1,10064,3,10453,2,10016,2,10211,1,10444,2,10844,5,10934,5,10217,1,10200,4,0,59,0.888690197,27.525,Northeast,5,0,1,0,1,1,0,0,0,0,0,2,0,0,0,157,701528,11,0,186.2592593,168,0.814814815,0.4,2002.369478,1039.456522,1355.714286,29.39591633,125,0.2307723,3.482319468,3.083673376,1.397274422,0.74371416,797,34,16
21,2010,5687,6733334,23.74843183,27.88139858,84.46038768,MA,140,119566,117.0901427,1.386332053,12,10191,6,8839,8,9961,8,9689,7,10423,12,10075,9,10287,16,10430,18,11056,19,10446,16,9246,9,8923,7,5,200,2.970296736,24.1637067,Northeast,10,0,1,0,1,0,0,0,0,2,1,3,2,0,0,978,696858,24,0,188.3142857,243,0.871428571,0.8,2162.048327,999.5231608,973.3333333,27.02012353,527,-3.71769188,4.43628264,4.762944088,2.123886759,0.825224293,2676,138,7
21,2011,11918,6779532,23.9304098,28.15447703,175.7938454,MA,207,121109,170.9204105,0.972277557,24,9437,8,8633,7,10012,8,10118,15,11095,27,10474,23,10550,21,10271,19,10611,17,10487,15,9883,23,9538,13,11,186,2.74355221,26.06561504,Northeast,7,0,0,0,0,1,2,1,1,0,0,0,2,0,0,1515,700966,17,0,180.4444444,210,0.845410628,0.857142857,2040.188879,989.1022592,839.5,28.90785882,1086,-2.08886199,5.169311976,5.141198013,1.754389369,0.77444795,4938,113,9
21,2012,5342,6821325,24.0364705,28.44591249,78.31323093,MA,150,116039,129.2668844,1.650639143,17,9758,7,8914,7,9629,7,9229,7,9876,12,9366,7,9944,14,9890,22,10043,18,10139,19,9742,13,9509,7,10,65,0.952894049,27.24747286,Northeast,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,537,706892,17,0,189.8333333,240,0.84,1,1972.198124,950.6170886,730,30.23652757,423,-1.19843963,4.360716566,4.861879139,1.237538206,0.741654303,2025,35,17
21,2013,3592,6859077,24.18461739,28.7646332,52.36856213,MA,141,115000,122.6086957,2.341265268,9,9385,19,8371,15,9460,7,9634,13,10073,12,9766,12,9849,12,10070,7,10298,16,9870,9,9117,10,9107,5,4,46,0.67064417,25.62193764,Northeast,4,1,0,3,0,0,0,0,0,0,0,0,0,1,0,414,700896,4,0,157.893617,45.5,0.80141844,0,1931.321321,932.7777778,730,29.1883221,334,-3.14269556,3.958306452,4.808997948,1.246532419,0.748830812,1441,21,19
21,2014,2610,6898978,24.2957009,29.07965093,37.83169043,MA,96,117071,82.00152044,2.167535194,15,9174,1,8550,5,9589,2,9723,5,10003,7,9324,7,9835,6,10263,8,10659,11,10347,15,9969,14,9635,10,5,87,1.261056348,26.58659004,Northeast,6,1,0,1,0,0,1,0,1,0,0,0,2,1,0,270,685541,0,0,196.9166667,180.3333333,0.833333333,0.666666667,1864.775641,934.6212121,1049.375,30.43453174,261,-2.49306089,3.633147123,4.406737789,1.634149067,0.714882308,1055,46,18
21,2015,8002,6941317,24.43425709,29.39085176,115.2807169,MA,130,117564,110.5780681,0.959206978,18,9756,17,8606,4,9936,8,9573,6,10148,5,9695,15,10178,7,9977,15,10734,15,10314,11,9583,9,9064,12,6,105,1.512681239,31.15896026,Northeast,6,0,0,0,0,1,0,0,0,2,2,0,1,0,0,619,665960,0,0,163.3076923,245,0.730769231,0.833333333,1999.135417,926.9501466,964.6428571,33.39614763,448,1.7681085,4.74737017,4.70572177,1.629946789,0.68357578,2237,53,28
21,2016,23652,6982101,24.46593902,29.71303237,338.7519029,MA,295,110493,266.9852389,0.788143879,49,9239,25,8564,24,9494,19,9646,20,9950,20,9460,21,9632,24,9557,22,9557,23,9119,21,8158,27,8117,31,18,55,0.787728508,31.46478099,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,646718,0,0,153.9728814,NA,0.749152542,NA,1983.294181,952.492823,1003.75,33.60013621,1332,1.75174862,5.82526799,5.587193372,#NAME?,0.545443096,7112,20,19
21,2017,7132,7023311,24.6779484,30.03031405,101.5475464,MA,86,112985,76.11629862,0.749563148,11,8313,1,7538,8,9192,7,9690,4,10176,6,9581,12,9758,8,9936,8,10006,6,10052,6,9354,9,9389,5,6,57,0.811583027,30.39876612,Northeast,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,543,626801,0,0,172.4651163,180,0.860465116,1,1973.164196,958.3982036,790.8333333,32.59791162,438,0.36845207,4.620527126,4.332262416,-0.122084881,0.774989544,2307,19,17
21,2018,2129,7066045,24.88804671,30.34102981,30.13000908,MA,44,117156,37.55676192,1.246490229,5,9593,5,8357,0,9662,3,10081,3,10292,4,9649,8,9876,5,9841,3,10246,3,10335,4,9543,1,9681,4,1,45,0.636848477,29.97416628,Northeast,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,152,605783,0,0,158.6590909,171,0.772727273,0.5,1936.877395,914.1743119,851.6666667,32.5048693,134,-0.36686353,3.405521655,3.62585344,0.534810987,0.770659239,660,18,18
21,2019,5626,7107034,25.07711111,30.6460864,79.16101147,MA,115,113317,101.485214,1.282010072,19,9484,10,8476,5,9733,10,9399,2,9839,4,9385,10,9558,7,9475,15,9987,11,9818,13,9102,9,9061,11,8,185,2.603054945,25.9210807,Northeast,5,1,0,0,0,0,1,1,0,1,0,0,1,0,1,668,593482,0,0,167.8434783,185.2,0.747826087,0.8,2076.329626,1008.582555,912.5,28.42882457,432,-4.7250057,4.371483898,4.619913113,1.484418898,0.745288004,2381,123,11
21,2020,2549,7145780,25.23261909,30.93902177,35.67140326,MA,64,106079,60.33239378,1.69133783,10,8834,6,7921,4,8967,4,8843,5,9233,3,8913,7,9062,4,9116,5,9324,8,8985,3,8473,5,8408,6,4,51,0.713707951,28.93958415,Northeast,4,0,0,0,0,1,1,0,0,0,0,2,0,0,0,210,587909,0,0,155.9375,217.5,0.75,0.75,1976.716867,921.4754098,1003.75,31.49076064,158,-1.99943762,3.574349339,4.09986917,1.327280448,0.758446602,851,29,17
21,2021,1422,7181491,25.47831558,31.21195431,19.80090207,MA,59,104398,56.51449261,2.854137272,11,7925,6,7532,9,9012,3,9408,1,9854,4,9252,2,8560,7,8565,2,9027,2,8825,10,8233,2,8205,7,4,4,0.05569874,24.84317862,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,579928,0,0,141.6949153,NA,0.711864407,NA,1861.5,951.1313869,NA,29.13389121,168,-6.36877569,2.985727496,4.034497112,#NAME?,0.860724234,631,3,10
21,2022,7104,7167473,25.78573004,31.0832031,99.11442987,MA,127,95521,132.955057,1.341429872,21,8364,10,7308,6,8240,6,8385,7,8464,14,7913,11,8030,10,7974,10,6892,12,7444,8,8062,12,8445,11,10,28,0.390653721,27.11993243,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,576790,0,0,161.5748031,NA,0.755905512,NA,2046.102881,988.7875289,1095,29.69544253,548,-3.96327067,4.59627504,4.890011154,#NAME?,0.801139522,2808,13,11
21,2023,4966,7203288,25.70477356,31.38141402,68.94073928,MA,90,108120.5741,83.24040151,1.207419624,9,8863.710886,10,7845.189147,7,9027.189147,8,9041.754364,2,9575.10219,6,9079.536973,9,9296.189147,4,9397.493495,13,9536.536973,5,9287.710886,5,8670.10219,12,8500.058712,5,4,19,0.263768435,29.77345952,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,579848,0,0,167.7,NA,0.788888889,NA,2083.790984,994.1056911,1460,32.27242744,328,-1.6079545,4.233247285,4.421732825,#NAME?,0.871051579,1715,9,8
21,2024,11273,7237972,25.83872335,31.68154256,155.7480466,MA,157,107456.8557,146.1051498,0.938086564,37,8808.401021,10,7789.879282,5,8971.879282,9,8986.444499,6,9519.792325,13,9024.227108,12,9240.879282,14,9342.18363,10,9481.227108,12,9232.401021,13,8614.792325,16,8444.748847,23,14,36,0.49737689,30.03246696,Northeast,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,879,580462,0,0,155.433121,160,0.700636943,0.666666667,1992.280827,950.8110687,365,32.26959609,693,-1.6490756,5.048239616,4.984326567,1.02669305,0.713548048,3608,14,27
22,2000,6610,2923530,23.5225087,26.46991137,226.096534,PI,24,58615,40.94515056,0.181095879,2,4780,0,4611,1,4985,0,5126,3,5159,3,4754,1,4925,3,4956,4,5105,3,5065,3,4658,1,4491,1,1,1,0.034205225,32.52344932,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,322928,0,0,196.4583333,NA,0.916666667,NA,2000.296053,893.7383178,NA,33.27151496,137,6.05353795,5.42096205,3.71223338,#NAME?,0.978534419,1297,1,20
22,2001,9371,2961157,23.45861109,26.74047914,316.4641388,PI,33,58588,56.32552741,0.177983918,2,4825,1,4246,1,5088,1,4965,7,5199,2,5157,3,4957,3,5017,4,5048,2,4853,4,4751,3,4482,1,1,10,0.337705836,32.08280867,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,320834,0,0,188.1818182,NA,0.909090909,NA,1977.083333,916.0096154,NA,33.08165968,276,5.34232953,5.75720993,4.03114785,#NAME?,0.910610183,2190,2,21
22,2002,8303,2995269,23.52069205,27.0522721,277.2038171,PI,23,56332,40.82936874,0.147290067,5,4977,4,4311,2,4494,2,4869,0,5229,1,4625,2,4757,4,4801,0,4817,0,4722,0,4444,3,4286,1,4,9,0.300473847,31.93195231,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,320426,0,0,123.6086957,NA,0.608695652,NA,2115.269397,1006.812081,NA,32.74455176,204,4.87968021,5.624753037,3.709401645,#NAME?,0.943359818,1892,3,22
22,2003,9301,3024936,23.60003636,27.4023986,307.4775797,PI,65,55105,117.9566283,0.383626762,21,4793,4,4238,9,4848,7,4919,4,4946,2,4772,6,4774,0,4473,2,4482,3,4387,5,4253,2,4220,13,8,47,1.553751881,33.04042576,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,320938,0,0,105.8,NA,0.615384615,NA,2158.690745,1008.625954,730,33.87683641,183,5.63802716,5.728402173,4.770317,#NAME?,0.976437323,2063,12,20
22,2004,793,3052686,23.61206912,27.76594285,25.9771231,PI,10,54747,18.26584105,0.703151037,0,4474,1,4245,1,4771,0,4877,0,4933,2,4682,1,4558,0,4733,2,4683,1,4561,2,4159,0,4071,0,0,2,0.065516073,33.53972257,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,321102,0,0,192,NA,0.9,NA,2076.724138,953.0555556,NA,34.98021108,25,5.77377972,3.25721627,2.905032706,#NAME?,0.919168591,189,NA,18
22,2005,4124,3080605,23.6631857,28.12269408,133.869808,PI,29,56866,50.99708086,0.38094535,8,4468,3,4173,6,4961,2,4990,2,5164,1,4882,2,4861,2,4874,0,4960,1,4911,1,4415,1,4207,5,3,30,0.973834685,34.84699321,Northeast,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,154,320126,0,0,96.03448276,30,0.620689655,0,2081.311111,909.9295775,1095,35.86843422,97,6.72429913,4.896867746,3.931768393,0.564472563,0.917869034,889,10,19
22,2006,3948,3107244,23.84957175,28.49404649,127.057933,PI,41,55342,74.0847819,0.583078759,8,4540,0,4134,4,4924,1,4760,2,5116,2,4657,6,4573,4,4602,5,4701,4,4596,3,4364,2,4375,5,3,102,3.282651765,32.2464539,Northeast,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,244,320404,0,0,164.4634146,90,0.804878049,0,2109.559229,981.512605,1095,33.81306667,157,3.75240741,4.844643148,4.305210139,0.591638072,0.838620981,1017,41,21
22,2007,9526,3131451,23.94153794,28.88612659,304.2040255,PI,236,53214,443.4923141,1.457877861,29,4509,8,3974,21,4785,19,4686,19,4836,19,4502,21,4587,22,4303,23,4333,26,4288,15,4090,14,4321,21,8,259,8.270926162,28.89072013,Northeast,13,0,1,1,2,2,2,1,1,2,0,1,0,0,0,866,316987,49,0,164.059322,152.3076923,0.843220339,0.538461538,1879.222834,903.1887755,1025.47619,32.03075839,772,0.00459354,5.717698613,6.094680471,3.195798024,0.953762559,3276,127,23
22,2008,2308,3153942,24.16134361,29.29442456,73.1782639,PI,55,52664,104.4356676,1.427140548,7,4344,2,4038,5,4416,7,4347,5,4624,2,4426,5,4315,6,4328,3,4535,5,4556,6,4283,2,4452,4,3,43,1.363373201,27.55025997,Northeast,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,218,309516,6,0,158.0181818,150,0.836363636,1,1850.939086,995.4545455,1168,30.9581487,222,-1.74416459,4.292898436,4.648571261,0.641238076,0.899958831,805,22,23
22,2009,3822,3174310,24.3852459,29.72429158,120.4041193,PI,47,50996,92.1640913,0.765456297,12,4379,4,3923,6,4788,3,4438,3,4495,1,4341,4,4097,8,3959,1,4345,0,4144,3,4068,2,4019,7,5,62,1.953180376,31.77106227,Northeast,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,246,301155,22,0,120.1489362,173,0.659574468,0.666666667,2056.230366,1027.904412,876,33.59355018,178,2.04677069,4.790853746,4.523570589,1.772035276,0.884462151,1081,25,23
22,2010,7023,3209279,24.55036015,30.47502757,218.8341992,PI,124,49424,250.8902557,1.146485589,15,4140,8,3602,9,4426,10,4081,10,4282,3,4105,11,4215,10,4084,14,4380,11,4441,11,3844,12,3824,8,7,117,3.645678671,30.87085291,Northeast,6,0,0,1,0,0,0,1,0,3,0,1,0,0,0,536,294406,28,1,171.0887097,210,0.814516129,0.833333333,2080.176991,956.1568627,1054.444444,32.8498782,331,0.39582534,5.388314362,5.525015615,2.496493519,0.816671321,2138,48,20
22,2011,10839,3219629,24.86464981,30.7648288,336.6536952,PI,153,50144,305.1212508,0.906335665,28,4016,13,3735,19,4447,7,4390,8,4630,8,4421,12,4241,7,3957,17,4260,14,4122,9,4025,11,3900,20,8,72,2.236282503,29.00691946,Northeast,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,847,286347,38,0,146.6339869,45,0.732026144,0,2037.009419,936.8618267,1147.142857,30.9138562,575,-1.75790934,5.819054791,5.720709241,1.3834185,0.926597191,3443,35,23
22,2012,12228,3228958,24.98133939,31.04848344,378.6980196,PI,143,47962,298.1527042,0.787309911,29,4107,18,3740,17,4083,6,4107,12,4112,9,3787,7,4004,9,3975,6,4097,11,4038,6,3963,13,3949,16,13,48,1.486547673,31.10099771,Northeast,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,587,278975,19,0,132.5174825,80,0.671328671,0,2068.333333,908.0795848,1186.25,32.40205128,385,0.05251427,5.936739105,5.697605786,1.833373444,0.829963459,3150,19,23
22,2013,4986,3236446,25.15482884,31.34341342,154.0578771,PI,63,46419,135.720287,0.880969474,15,3773,6,3435,3,3898,6,3929,4,4297,4,3996,5,4035,7,3787,2,4118,6,3946,4,3610,1,3595,10,5,20,0.617961801,31.26434015,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,273624,1,0,129.7142857,NA,0.666666667,NA,1934.004525,955.2571429,1095,33.05411163,229,-0.07907327,5.037328357,4.910596054,#NAME?,0.795368337,1294,4,25
22,2014,7653,3244138,25.25508437,31.64434774,235.9024185,PI,89,47941,185.6448551,0.786956134,16,3667,10,3537,4,3956,8,4206,3,4221,8,3831,6,4051,9,4018,9,4414,6,4038,6,4036,4,3966,8,8,50,1.541241464,30.0453417,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,267440,0,0,145.4831461,NA,0.707865169,NA,2078.320896,945.915493,973.3333333,31.4565307,283,-1.59900604,5.463418239,5.223835468,#NAME?,0.861111111,2190,21,22
22,2015,7652,3253623,25.37169309,31.94720685,235.183978,PI,73,49253,148.214322,0.630205864,16,3956,7,3716,8,4270,1,4235,5,4265,2,4079,5,4100,9,4108,5,4447,5,4253,6,3947,4,3877,12,4,75,2.305122628,31.81586513,Northeast,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,369,259182,0,0,141.2328767,154.3333333,0.684931507,0.666666667,1902.245557,930.02,973.3333333,33.40631028,321,-0.13134172,5.460368093,4.998659348,1.806812195,0.842283629,1712,28,23
22,2016,5194,3262940,25.47514153,32.26968899,159.181597,PI,75,46986,159.6220151,1.002766765,10,3865,8,3789,3,4189,4,4155,2,4311,8,4075,7,4009,10,3833,8,3899,5,3771,6,3541,4,3549,7,3,16,0.490355324,32.53407778,Northeast,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,239,252216,0,0,161.1066667,300,0.76,1,1954.211886,951.9594595,NA,34.19191714,195,0.26438879,5.07004567,5.072808615,0.755320501,0.689020885,1231,2,22
22,2017,5229,3272367,25.6792651,32.5932999,159.7925905,PI,36,48551,74.14883319,0.464031736,4,3723,6,3430,3,4119,1,4164,1,4571,1,4192,2,4019,2,4014,4,4118,2,4199,6,4019,4,3983,3,1,11,0.336148115,34.27213616,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,246907,0,0,171.1666667,NA,0.722222222,NA,2132.610063,918.1443299,730,35.30904423,129,1.67883626,5.073876665,4.306074333,#NAME?,0.786816536,1095,1,19
22,2018,1914,3282471,25.98967447,32.90077993,58.30973069,PI,22,49490,44.45342493,0.76236718,3,3922,3,3622,1,4199,1,4331,1,4474,0,4077,6,4129,1,4028,2,4108,0,4344,2,4093,2,4163,2,1,8,0.243718833,32.30198537,Northeast,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,241507,0,0,155.4545455,210,0.727272727,1,1976.132813,869.787234,NA,33.60435967,57,-0.59879456,4.065768987,3.79444201,0.703399557,0.788051948,405,1,31
22,2019,7926,3291707,26.21947301,33.20055461,240.786923,PI,105,47933,219.0557653,0.909749427,23,4174,9,3812,5,4278,9,4105,11,4191,5,3933,11,3969,5,3865,5,4044,8,4054,5,3817,9,3691,10,13,198,6.015116169,29.85743124,Northeast,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,614,238009,0,0,139.647619,25.5,0.695238095,0,2208.514493,987.546729,1216.666667,31.34224528,302,-3.34312337,5.483912405,5.389326334,1.428513164,0.85288594,2474,65,21
22,2020,2212,3299771,26.39039112,33.49298633,67.03495485,PI,28,45229,61.90718344,0.923506006,2,3776,1,3500,5,3870,2,3865,2,4168,1,3719,2,3681,4,3772,3,3772,2,3869,3,3627,1,3610,2,0,45,1.363730998,31.33001808,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,236899,0,0,164.2857143,NA,0.892857143,NA,2084.976415,992.8,1216.666667,33.02920057,95,-2.16296825,4.205214198,4.125636222,#NAME?,0.852068345,573,24,24
22,2021,4074,3306590,26.53268661,33.77819536,123.2085018,PI,59,44270,133.2730969,1.081687505,9,3625,2,3332,6,3776,6,3878,6,4031,4,3656,3,3716,6,3754,4,3726,4,3710,3,3570,6,3496,5,4,16,0.483882187,30.16249386,Northeast,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,309,234733,0,0,154.6779661,195,0.813559322,0.5,2054.186047,919.1768293,NA,32.09028871,205,-3.6157015,4.813878057,4.892400383,1.50801012,0.881835938,1255,9,23
